Date,Temperature,Uncertainty,State,Country
5/1/2002,28.73,0.747,Andaman And Nicobar,India
6/1/2002,28.41,0.29,Andaman And Nicobar,India
7/1/2002,28.51,0.845,Andaman And Nicobar,India
8/1/2002,27.85,0.438,Andaman And Nicobar,India
9/1/2002,27.62,0.719,Andaman And Nicobar,India
10/1/2002,27.47,0.383,Andaman And Nicobar,India
11/1/2002,27.54,0.434,Andaman And Nicobar,India
12/1/2002,27.44,0.619,Andaman And Nicobar,India
1/1/2003,26.82,0.155,Andaman And Nicobar,India
2/1/2003,27.52,0.235,Andaman And Nicobar,India
3/1/2003,27.98,0.284,Andaman And Nicobar,India
4/1/2003,28.91,0.522,Andaman And Nicobar,India
5/1/2003,29.12,0.521,Andaman And Nicobar,India
6/1/2003,28.56,0.72,Andaman And Nicobar,India
7/1/2003,27.73,0.322,Andaman And Nicobar,India
8/1/2003,28.1,0.281,Andaman And Nicobar,India
9/1/2003,27.64,0.512,Andaman And Nicobar,India
10/1/2003,27.35,0.26,Andaman And Nicobar,India
11/1/2003,28.21,0.434,Andaman And Nicobar,India
12/1/2003,27.41,0.313,Andaman And Nicobar,India
1/1/2004,27.67,0.386,Andaman And Nicobar,India
2/1/2004,27.05,0.465,Andaman And Nicobar,India
3/1/2004,28.01,0.327,Andaman And Nicobar,India
4/1/2004,29.28,0.295,Andaman And Nicobar,India
5/1/2004,28.5,0.355,Andaman And Nicobar,India
6/1/2004,28.09,0.473,Andaman And Nicobar,India
7/1/2004,27.71,0.587,Andaman And Nicobar,India
8/1/2004,28.17,0.468,Andaman And Nicobar,India
9/1/2004,27.54,0.617,Andaman And Nicobar,India
10/1/2004,27.58,0.445,Andaman And Nicobar,India
11/1/2004,28.11,0.16,Andaman And Nicobar,India
12/1/2004,27.24,0.659,Andaman And Nicobar,India
1/1/2005,27.33,0.542,Andaman And Nicobar,India
2/1/2005,27.76,0.247,Andaman And Nicobar,India
3/1/2005,28.48,0.271,Andaman And Nicobar,India
4/1/2005,29.47,0.443,Andaman And Nicobar,India
5/1/2005,29.16,0.318,Andaman And Nicobar,India
6/1/2005,28.46,0.541,Andaman And Nicobar,India
7/1/2005,28.17,0.225,Andaman And Nicobar,India
8/1/2005,28.24,0.399,Andaman And Nicobar,India
9/1/2005,27.69,0.322,Andaman And Nicobar,India
10/1/2005,27.5,0.325,Andaman And Nicobar,India
11/1/2005,27.65,0.264,Andaman And Nicobar,India
12/1/2005,27.21,0.34,Andaman And Nicobar,India
1/1/2006,27.11,0.386,Andaman And Nicobar,India
2/1/2006,27.79,0.686,Andaman And Nicobar,India
3/1/2006,28.24,0.687,Andaman And Nicobar,India
4/1/2006,28.6,1.001,Andaman And Nicobar,India
5/1/2006,28.27,0.462,Andaman And Nicobar,India
6/1/2006,28.05,0.332,Andaman And Nicobar,India
7/1/2006,28.45,0.503,Andaman And Nicobar,India
8/1/2006,27.96,0.402,Andaman And Nicobar,India
9/1/2006,27.35,0.545,Andaman And Nicobar,India
10/1/2006,27.47,0.316,Andaman And Nicobar,India
11/1/2006,28.04,0.234,Andaman And Nicobar,India
12/1/2006,27.39,0.254,Andaman And Nicobar,India
1/1/2007,27.06,0.29,Andaman And Nicobar,India
2/1/2007,27.15,0.29,Andaman And Nicobar,India
3/1/2007,27.62,0.813,Andaman And Nicobar,India
4/1/2007,28.95,0.346,Andaman And Nicobar,India
5/1/2007,28.48,0.205,Andaman And Nicobar,India
6/1/2007,28.45,0.318,Andaman And Nicobar,India
7/1/2007,28.17,0.561,Andaman And Nicobar,India
8/1/2007,28.07,0.246,Andaman And Nicobar,India
9/1/2007,27.51,0.331,Andaman And Nicobar,India
10/1/2007,27.16,0.182,Andaman And Nicobar,India
11/1/2007,27.46,0.341,Andaman And Nicobar,India
12/1/2007,27.23,0.292,Andaman And Nicobar,India
1/1/2008,27.42,0.239,Andaman And Nicobar,India
2/1/2008,27.57,0.211,Andaman And Nicobar,India
3/1/2008,27.77,0.263,Andaman And Nicobar,India
4/1/2008,28.25,0.666,Andaman And Nicobar,India
5/1/2008,28.03,0.602,Andaman And Nicobar,India
6/1/2008,28.02,0.273,Andaman And Nicobar,India
7/1/2008,27.74,0.293,Andaman And Nicobar,India
8/1/2008,27.94,0.608,Andaman And Nicobar,India
9/1/2008,27.74,0.314,Andaman And Nicobar,India
10/1/2008,27.8,0.34,Andaman And Nicobar,India
11/1/2008,27.86,0.396,Andaman And Nicobar,India
12/1/2008,27.28,0.414,Andaman And Nicobar,India
1/1/2009,26.81,0.582,Andaman And Nicobar,India
2/1/2009,27.15,0.225,Andaman And Nicobar,India
3/1/2009,28.1,0.7,Andaman And Nicobar,India
4/1/2009,28.96,0.379,Andaman And Nicobar,India
5/1/2009,28.8,0.625,Andaman And Nicobar,India
6/1/2009,28.36,0.477,Andaman And Nicobar,India
7/1/2009,28.49,0.517,Andaman And Nicobar,India
8/1/2009,28.49,0.44,Andaman And Nicobar,India
9/1/2009,28.21,0.349,Andaman And Nicobar,India
10/1/2009,27.99,0.182,Andaman And Nicobar,India
11/1/2009,28.47,0.484,Andaman And Nicobar,India
12/1/2009,28.02,0.676,Andaman And Nicobar,India
1/1/2010,27.68,0.349,Andaman And Nicobar,India
2/1/2010,27.93,0.242,Andaman And Nicobar,India
3/1/2010,28.76,0.457,Andaman And Nicobar,India
4/1/2010,30.12,0.62,Andaman And Nicobar,India
5/1/2010,30.23,0.287,Andaman And Nicobar,India
6/1/2010,28.93,0.348,Andaman And Nicobar,India
7/1/2010,28.27,0.584,Andaman And Nicobar,India
8/1/2010,28.38,0.453,Andaman And Nicobar,India
9/1/2010,28.3,0.262,Andaman And Nicobar,India
10/1/2010,27.77,0.28,Andaman And Nicobar,India
11/1/2010,28.07,0.202,Andaman And Nicobar,India
12/1/2010,27.45,0.284,Andaman And Nicobar,India
1/1/2011,27.16,0.823,Andaman And Nicobar,India
2/1/2011,27.28,0.344,Andaman And Nicobar,India
3/1/2011,27.37,0.238,Andaman And Nicobar,India
4/1/2011,28.79,0.581,Andaman And Nicobar,India
5/1/2011,29.03,0.484,Andaman And Nicobar,India
6/1/2011,28.74,0.336,Andaman And Nicobar,India
7/1/2011,28.04,0.399,Andaman And Nicobar,India
8/1/2011,28.03,0.357,Andaman And Nicobar,India
9/1/2011,27.55,0.565,Andaman And Nicobar,India
10/1/2011,27.56,0.38,Andaman And Nicobar,India
11/1/2011,28.33,0.769,Andaman And Nicobar,India
12/1/2011,27.84,0.424,Andaman And Nicobar,India
1/1/2012,27.2,0.384,Andaman And Nicobar,India
2/1/2012,27.41,0.34,Andaman And Nicobar,India
3/1/2012,28.27,0.296,Andaman And Nicobar,India
4/1/2012,29.39,0.357,Andaman And Nicobar,India
5/1/2012,29.03,0.272,Andaman And Nicobar,India
6/1/2012,28.82,0.476,Andaman And Nicobar,India
7/1/2012,28.51,0.914,Andaman And Nicobar,India
8/1/2012,28.46,0.293,Andaman And Nicobar,India
9/1/2012,27.84,0.894,Andaman And Nicobar,India
10/1/2012,27.61,0.85,Andaman And Nicobar,India
11/1/2012,28.45,0.54,Andaman And Nicobar,India
12/1/2012,28.02,0.305,Andaman And Nicobar,India
1/1/2013,27.64,0.294,Andaman And Nicobar,India
2/1/2013,28.1,1.587,Andaman And Nicobar,India
3/1/2013,28.59,0.341,Andaman And Nicobar,India
4/1/2013,29.45,0.448,Andaman And Nicobar,India
5/1/2013,29.52,0.336,Andaman And Nicobar,India
6/1/2013,28.37,0.422,Andaman And Nicobar,India
7/1/2013,27.97,0.432,Andaman And Nicobar,India
8/1/2013,28.41,0.439,Andaman And Nicobar,India
1/1/1961,23.71,0.379,Andhra Pradesh,India
2/1/1961,25.34,0.596,Andhra Pradesh,India
3/1/1961,29.7,0.184,Andhra Pradesh,India
4/1/1961,31.78,0.241,Andhra Pradesh,India
5/1/1961,32.31,0.28,Andhra Pradesh,India
6/1/1961,29.65,0.188,Andhra Pradesh,India
7/1/1961,27.34,0.12,Andhra Pradesh,India
8/1/1961,27.57,0.233,Andhra Pradesh,India
9/1/1961,27.23,0.374,Andhra Pradesh,India
10/1/1961,26.25,0.242,Andhra Pradesh,India
11/1/1961,23.79,0.492,Andhra Pradesh,India
12/1/1961,21.92,0.294,Andhra Pradesh,India
1/1/1962,21.85,0.273,Andhra Pradesh,India
2/1/1962,25.03,0.233,Andhra Pradesh,India
3/1/1962,28.35,0.218,Andhra Pradesh,India
4/1/1962,30.66,0.212,Andhra Pradesh,India
5/1/1962,31.98,0.322,Andhra Pradesh,India
6/1/1962,30.29,0.473,Andhra Pradesh,India
7/1/1962,27.98,0.404,Andhra Pradesh,India
8/1/1962,27.49,0.372,Andhra Pradesh,India
9/1/1962,27.29,0.314,Andhra Pradesh,India
10/1/1962,26.31,0.51,Andhra Pradesh,India
11/1/1962,24,0.208,Andhra Pradesh,India
12/1/1962,22.33,0.286,Andhra Pradesh,India
1/1/1963,22.14,0.401,Andhra Pradesh,India
2/1/1963,24.74,0.408,Andhra Pradesh,India
3/1/1963,28.45,0.356,Andhra Pradesh,India
4/1/1963,29.92,0.328,Andhra Pradesh,India
5/1/1963,32.36,0.382,Andhra Pradesh,India
6/1/1963,29.89,0.54,Andhra Pradesh,India
7/1/1963,28.15,0.336,Andhra Pradesh,India
8/1/1963,27.19,0.169,Andhra Pradesh,India
9/1/1963,27.92,0.242,Andhra Pradesh,India
10/1/1963,26.69,0.212,Andhra Pradesh,India
11/1/1963,24.84,0.325,Andhra Pradesh,India
12/1/1963,22.86,0.151,Andhra Pradesh,India
1/1/1964,23.4,0.573,Andhra Pradesh,India
2/1/1964,26.12,0.315,Andhra Pradesh,India
3/1/1964,29.52,0.235,Andhra Pradesh,India
4/1/1964,31.89,0.349,Andhra Pradesh,India
5/1/1964,33.39,0.376,Andhra Pradesh,India
6/1/1964,30.47,0.354,Andhra Pradesh,India
7/1/1964,28,0.444,Andhra Pradesh,India
8/1/1964,26.89,0.23,Andhra Pradesh,India
9/1/1964,27.02,0.27,Andhra Pradesh,India
10/1/1964,26.83,0.547,Andhra Pradesh,India
11/1/1964,23.79,0.323,Andhra Pradesh,India
12/1/1964,22.05,0.443,Andhra Pradesh,India
1/1/1965,23.09,0.211,Andhra Pradesh,India
2/1/1965,25.39,0.278,Andhra Pradesh,India
3/1/1965,28.28,0.659,Andhra Pradesh,India
4/1/1965,30.36,0.413,Andhra Pradesh,India
5/1/1965,32.33,0.942,Andhra Pradesh,India
6/1/1965,30.8,0.772,Andhra Pradesh,India
7/1/1965,27.84,0.376,Andhra Pradesh,India
8/1/1965,27.64,0.375,Andhra Pradesh,India
9/1/1965,27.72,0.245,Andhra Pradesh,India
10/1/1965,27.27,0.35,Andhra Pradesh,India
11/1/1965,24.91,0.421,Andhra Pradesh,India
12/1/1965,23.49,0.524,Andhra Pradesh,India
1/1/1966,23.36,0.607,Andhra Pradesh,India
2/1/1966,26.01,0.444,Andhra Pradesh,India
3/1/1966,29.2,0.467,Andhra Pradesh,India
4/1/1966,31.47,0.222,Andhra Pradesh,India
5/1/1966,33.08,0.577,Andhra Pradesh,India
6/1/1966,30.71,0.132,Andhra Pradesh,India
7/1/1966,28.59,0.347,Andhra Pradesh,India
8/1/1966,28.08,0.387,Andhra Pradesh,India
9/1/1966,27.56,0.395,Andhra Pradesh,India
10/1/1966,26.68,0.221,Andhra Pradesh,India
11/1/1966,25.28,0.358,Andhra Pradesh,India
12/1/1966,22.34,0.293,Andhra Pradesh,India
1/1/1967,23.13,0.278,Andhra Pradesh,India
2/1/1967,25.47,0.493,Andhra Pradesh,India
3/1/1967,27.92,0.557,Andhra Pradesh,India
4/1/1967,31.11,0.311,Andhra Pradesh,India
5/1/1967,32.97,0.548,Andhra Pradesh,India
6/1/1967,30.81,0.393,Andhra Pradesh,India
7/1/1967,27.6,0.668,Andhra Pradesh,India
8/1/1967,27.24,0.357,Andhra Pradesh,India
9/1/1967,27.38,0.309,Andhra Pradesh,India
10/1/1967,26.21,0.198,Andhra Pradesh,India
11/1/1967,23.93,0.328,Andhra Pradesh,India
12/1/1967,23.52,0.33,Andhra Pradesh,India
1/1/1968,22.42,0.359,Andhra Pradesh,India
2/1/1968,25.63,0.323,Andhra Pradesh,India
3/1/1968,28.14,0.497,Andhra Pradesh,India
4/1/1968,30.14,0.368,Andhra Pradesh,India
5/1/1968,32.36,0.562,Andhra Pradesh,India
6/1/1968,30.76,0.474,Andhra Pradesh,India
7/1/1968,28.13,0.404,Andhra Pradesh,India
8/1/1968,28.07,0.5,Andhra Pradesh,India
9/1/1968,27.66,0.523,Andhra Pradesh,India
10/1/1968,26.09,0.421,Andhra Pradesh,India
11/1/1968,24.28,0.254,Andhra Pradesh,India
12/1/1968,22.82,0.484,Andhra Pradesh,India
1/1/1969,23.11,0.439,Andhra Pradesh,India
2/1/1969,26.37,0.381,Andhra Pradesh,India
3/1/1969,29.87,0.434,Andhra Pradesh,India
4/1/1969,32.06,0.564,Andhra Pradesh,India
5/1/1969,32.15,0.709,Andhra Pradesh,India
6/1/1969,30.95,0.36,Andhra Pradesh,India
7/1/1969,27.75,0.404,Andhra Pradesh,India
8/1/1969,27.7,0.427,Andhra Pradesh,India
9/1/1969,27.29,0.507,Andhra Pradesh,India
10/1/1969,26.43,0.473,Andhra Pradesh,India
11/1/1969,25.09,0.348,Andhra Pradesh,India
12/1/1969,22.19,0.176,Andhra Pradesh,India
1/1/1970,23.26,0.25,Andhra Pradesh,India
2/1/1970,26.13,0.536,Andhra Pradesh,India
3/1/1970,29.32,0.759,Andhra Pradesh,India
4/1/1970,31.34,0.197,Andhra Pradesh,India
5/1/1970,32.73,0.397,Andhra Pradesh,India
6/1/1970,29.08,0.311,Andhra Pradesh,India
7/1/1970,27.92,0.41,Andhra Pradesh,India
8/1/1970,26.93,0.324,Andhra Pradesh,India
9/1/1970,27.4,0.2,Andhra Pradesh,India
10/1/1970,26.41,0.611,Andhra Pradesh,India
11/1/1970,23.67,0.236,Andhra Pradesh,India
12/1/1970,20.86,0.384,Andhra Pradesh,India
1/1/1971,22.96,0.488,Andhra Pradesh,India
2/1/1971,25.87,0.395,Andhra Pradesh,India
3/1/1971,28.01,0.417,Andhra Pradesh,India
4/1/1971,30.86,0.332,Andhra Pradesh,India
5/1/1971,31.63,0.396,Andhra Pradesh,India
6/1/1971,28.61,0.505,Andhra Pradesh,India
7/1/1971,28.21,0.447,Andhra Pradesh,India
8/1/1971,27.61,0.365,Andhra Pradesh,India
9/1/1971,27.74,0.38,Andhra Pradesh,India
10/1/1971,26.2,0.659,Andhra Pradesh,India
11/1/1971,23.15,0.38,Andhra Pradesh,India
12/1/1971,21.28,0.288,Andhra Pradesh,India
1/1/1972,22.04,0.435,Andhra Pradesh,India
2/1/1972,25.19,0.239,Andhra Pradesh,India
3/1/1972,28.85,0.309,Andhra Pradesh,India
4/1/1972,31.42,0.474,Andhra Pradesh,India
5/1/1972,33.02,0.617,Andhra Pradesh,India
6/1/1972,32.17,0.548,Andhra Pradesh,India
7/1/1972,28.8,0.486,Andhra Pradesh,India
8/1/1972,28.44,0.451,Andhra Pradesh,India
9/1/1972,28.5,0.463,Andhra Pradesh,India
10/1/1972,26.81,0.346,Andhra Pradesh,India
11/1/1972,24.64,0.161,Andhra Pradesh,India
12/1/1972,23.75,0.344,Andhra Pradesh,India
1/1/1973,24.24,0.304,Andhra Pradesh,India
2/1/1973,26.8,0.257,Andhra Pradesh,India
3/1/1973,29.53,0.217,Andhra Pradesh,India
4/1/1973,32.8,0.291,Andhra Pradesh,India
5/1/1973,34.05,0.488,Andhra Pradesh,India
6/1/1973,30.72,0.384,Andhra Pradesh,India
7/1/1973,28.26,0.221,Andhra Pradesh,India
8/1/1973,27.25,0.177,Andhra Pradesh,India
9/1/1973,27.9,0.158,Andhra Pradesh,India
10/1/1973,26.44,0.317,Andhra Pradesh,India
11/1/1973,23.85,0.19,Andhra Pradesh,India
12/1/1973,22.28,0.207,Andhra Pradesh,India
1/1/1974,22.59,0.308,Andhra Pradesh,India
2/1/1974,25.75,0.251,Andhra Pradesh,India
3/1/1974,29.32,0.304,Andhra Pradesh,India
4/1/1974,31.92,0.232,Andhra Pradesh,India
5/1/1974,31.94,0.515,Andhra Pradesh,India
6/1/1974,30.44,0.362,Andhra Pradesh,India
7/1/1974,28.62,0.228,Andhra Pradesh,India
8/1/1974,27.72,0.245,Andhra Pradesh,India
9/1/1974,27.69,0.244,Andhra Pradesh,India
10/1/1974,26.43,0.199,Andhra Pradesh,India
11/1/1974,23.74,0.302,Andhra Pradesh,India
12/1/1974,21.64,0.387,Andhra Pradesh,India
1/1/1975,22.1,0.473,Andhra Pradesh,India
2/1/1975,25.79,0.347,Andhra Pradesh,India
3/1/1975,28.96,0.403,Andhra Pradesh,India
4/1/1975,31.92,0.518,Andhra Pradesh,India
5/1/1975,33.35,0.285,Andhra Pradesh,India
6/1/1975,29.93,0.235,Andhra Pradesh,India
7/1/1975,27.55,0.477,Andhra Pradesh,India
8/1/1975,27.55,0.37,Andhra Pradesh,India
9/1/1975,26.87,0.415,Andhra Pradesh,India
10/1/1975,26.47,0.443,Andhra Pradesh,India
11/1/1975,23.03,0.176,Andhra Pradesh,India
12/1/1975,21.09,0.358,Andhra Pradesh,India
1/1/1976,21.59,0.322,Andhra Pradesh,India
2/1/1976,24.88,0.198,Andhra Pradesh,India
3/1/1976,28.94,0.213,Andhra Pradesh,India
4/1/1976,30.88,0.128,Andhra Pradesh,India
5/1/1976,32.98,0.577,Andhra Pradesh,India
6/1/1976,30.3,0.457,Andhra Pradesh,India
7/1/1976,27.63,0.527,Andhra Pradesh,India
8/1/1976,26.93,0.445,Andhra Pradesh,India
9/1/1976,27.87,0.49,Andhra Pradesh,India
10/1/1976,27.58,0.531,Andhra Pradesh,India
11/1/1976,25.6,0.406,Andhra Pradesh,India
12/1/1976,23.32,0.341,Andhra Pradesh,India
1/1/1977,22.99,0.314,Andhra Pradesh,India
2/1/1977,25.95,0.28,Andhra Pradesh,India
3/1/1977,29.38,0.253,Andhra Pradesh,India
4/1/1977,31.13,0.125,Andhra Pradesh,India
5/1/1977,31.89,0.17,Andhra Pradesh,India
6/1/1977,30.67,0.283,Andhra Pradesh,India
7/1/1977,28.25,0.249,Andhra Pradesh,India
8/1/1977,27.41,0.339,Andhra Pradesh,India
9/1/1977,28.11,0.244,Andhra Pradesh,India
10/1/1977,26.55,0.321,Andhra Pradesh,India
11/1/1977,25.68,0.183,Andhra Pradesh,India
12/1/1977,22.34,0.463,Andhra Pradesh,India
1/1/1978,23.1,0.348,Andhra Pradesh,India
2/1/1978,25.18,0.195,Andhra Pradesh,India
3/1/1978,28.41,0.151,Andhra Pradesh,India
4/1/1978,31.25,0.349,Andhra Pradesh,India
5/1/1978,33.31,0.315,Andhra Pradesh,India
6/1/1978,29.78,0.303,Andhra Pradesh,India
7/1/1978,27.43,0.303,Andhra Pradesh,India
8/1/1978,26.81,0.188,Andhra Pradesh,India
9/1/1978,27.45,0.188,Andhra Pradesh,India
10/1/1978,26.98,0.242,Andhra Pradesh,India
11/1/1978,25.31,0.345,Andhra Pradesh,India
12/1/1978,22.74,0.257,Andhra Pradesh,India
1/1/1979,23.64,0.234,Andhra Pradesh,India
2/1/1979,25.81,0.25,Andhra Pradesh,India
3/1/1979,28.71,0.25,Andhra Pradesh,India
4/1/1979,31.81,0.28,Andhra Pradesh,India
5/1/1979,32.48,0.405,Andhra Pradesh,India
6/1/1979,31.39,0.148,Andhra Pradesh,India
7/1/1979,29.1,0.251,Andhra Pradesh,India
8/1/1979,28.18,0.324,Andhra Pradesh,India
9/1/1979,27.69,0.254,Andhra Pradesh,India
10/1/1979,27.29,0.219,Andhra Pradesh,India
11/1/1979,25.38,0.248,Andhra Pradesh,India
12/1/1979,23.25,0.216,Andhra Pradesh,India
1/1/1980,23.8,0.148,Andhra Pradesh,India
2/1/1980,26.52,0.284,Andhra Pradesh,India
3/1/1980,29.37,0.147,Andhra Pradesh,India
4/1/1980,32.13,0.302,Andhra Pradesh,India
5/1/1980,34.12,0.44,Andhra Pradesh,India
6/1/1980,29.63,0.207,Andhra Pradesh,India
7/1/1980,28.18,0.332,Andhra Pradesh,India
8/1/1980,27.27,0.278,Andhra Pradesh,India
9/1/1980,27.97,0.219,Andhra Pradesh,India
10/1/1980,27.35,0.302,Andhra Pradesh,India
11/1/1980,24.86,0.423,Andhra Pradesh,India
12/1/1980,23.05,0.288,Andhra Pradesh,India
1/1/1981,22.67,0.415,Andhra Pradesh,India
2/1/1981,26.01,0.24,Andhra Pradesh,India
3/1/1981,28.35,0.326,Andhra Pradesh,India
4/1/1981,31.78,0.374,Andhra Pradesh,India
5/1/1981,32.79,0.279,Andhra Pradesh,India
6/1/1981,30.73,0.494,Andhra Pradesh,India
7/1/1981,28.37,0.344,Andhra Pradesh,India
8/1/1981,27.27,0.279,Andhra Pradesh,India
9/1/1981,27.3,0.251,Andhra Pradesh,India
10/1/1981,26.64,0.175,Andhra Pradesh,India
11/1/1981,24.1,0.186,Andhra Pradesh,India
12/1/1981,22.32,0.212,Andhra Pradesh,India
1/1/1982,23.38,0.128,Andhra Pradesh,India
2/1/1982,26.33,0.326,Andhra Pradesh,India
3/1/1982,29.16,0.303,Andhra Pradesh,India
4/1/1982,31.29,0.152,Andhra Pradesh,India
5/1/1982,32.25,0.285,Andhra Pradesh,India
6/1/1982,30.71,0.289,Andhra Pradesh,India
7/1/1982,28.71,0.153,Andhra Pradesh,India
8/1/1982,27.9,0.299,Andhra Pradesh,India
9/1/1982,27.78,0.123,Andhra Pradesh,India
10/1/1982,27.03,0.161,Andhra Pradesh,India
11/1/1982,24.74,0.236,Andhra Pradesh,India
12/1/1982,22.87,0.338,Andhra Pradesh,India
1/1/1983,22.92,0.106,Andhra Pradesh,India
2/1/1983,26.43,0.264,Andhra Pradesh,India
3/1/1983,29.66,0.167,Andhra Pradesh,India
4/1/1983,31.82,0.197,Andhra Pradesh,India
5/1/1983,33.14,0.249,Andhra Pradesh,India
6/1/1983,31.48,0.41,Andhra Pradesh,India
7/1/1983,28.7,0.194,Andhra Pradesh,India
8/1/1983,27.53,0.209,Andhra Pradesh,India
9/1/1983,27.04,0.18,Andhra Pradesh,India
10/1/1983,26.26,0.151,Andhra Pradesh,India
11/1/1983,23.75,0.315,Andhra Pradesh,India
12/1/1983,22.3,0.328,Andhra Pradesh,India
1/1/1984,23.85,0.479,Andhra Pradesh,India
2/1/1984,25.21,0.197,Andhra Pradesh,India
3/1/1984,28.54,0.144,Andhra Pradesh,India
4/1/1984,31.25,0.21,Andhra Pradesh,India
5/1/1984,33.97,0.473,Andhra Pradesh,India
6/1/1984,30.44,0.383,Andhra Pradesh,India
7/1/1984,27.64,0.29,Andhra Pradesh,India
8/1/1984,28.01,0.342,Andhra Pradesh,India
9/1/1984,27.82,0.236,Andhra Pradesh,India
10/1/1984,26.75,0.313,Andhra Pradesh,India
11/1/1984,23.63,0.308,Andhra Pradesh,India
12/1/1984,23.38,0.244,Andhra Pradesh,India
1/1/1985,23.95,0.362,Andhra Pradesh,India
2/1/1985,26.14,0.375,Andhra Pradesh,India
3/1/1985,29.61,0.313,Andhra Pradesh,India
4/1/1985,32.24,0.341,Andhra Pradesh,India
5/1/1985,33.39,0.233,Andhra Pradesh,India
6/1/1985,29.8,0.358,Andhra Pradesh,India
7/1/1985,27.71,0.307,Andhra Pradesh,India
8/1/1985,27.77,0.403,Andhra Pradesh,India
9/1/1985,28.24,0.357,Andhra Pradesh,India
10/1/1985,25.95,0.226,Andhra Pradesh,India
11/1/1985,24.04,0.31,Andhra Pradesh,India
12/1/1985,23.19,0.448,Andhra Pradesh,India
1/1/1986,22.3,0.293,Andhra Pradesh,India
2/1/1986,25.56,0.324,Andhra Pradesh,India
3/1/1986,29.2,0.216,Andhra Pradesh,India
4/1/1986,31.81,0.412,Andhra Pradesh,India
5/1/1986,33.34,0.263,Andhra Pradesh,India
6/1/1986,30.34,0.349,Andhra Pradesh,India
7/1/1986,28.61,0.167,Andhra Pradesh,India
8/1/1986,27.77,0.297,Andhra Pradesh,India
9/1/1986,28.64,0.321,Andhra Pradesh,India
10/1/1986,27.48,0.526,Andhra Pradesh,India
11/1/1986,25.12,0.489,Andhra Pradesh,India
12/1/1986,23.53,0.343,Andhra Pradesh,India
1/1/1987,23.33,0.346,Andhra Pradesh,India
2/1/1987,24.99,0.32,Andhra Pradesh,India
3/1/1987,28.42,0.239,Andhra Pradesh,India
4/1/1987,32.05,0.301,Andhra Pradesh,India
5/1/1987,32.3,0.29,Andhra Pradesh,India
6/1/1987,31.49,0.314,Andhra Pradesh,India
7/1/1987,28.95,0.281,Andhra Pradesh,India
8/1/1987,28.19,0.255,Andhra Pradesh,India
9/1/1987,29.01,0.263,Andhra Pradesh,India
10/1/1987,27.03,0.335,Andhra Pradesh,India
11/1/1987,24.74,0.159,Andhra Pradesh,India
12/1/1987,22.81,0.178,Andhra Pradesh,India
1/1/1988,23.45,0.134,Andhra Pradesh,India
2/1/1988,26.5,0.177,Andhra Pradesh,India
3/1/1988,29.63,0.23,Andhra Pradesh,India
4/1/1988,31.11,0.164,Andhra Pradesh,India
5/1/1988,33.96,0.488,Andhra Pradesh,India
6/1/1988,31.18,0.338,Andhra Pradesh,India
7/1/1988,27.73,0.224,Andhra Pradesh,India
8/1/1988,27.46,0.343,Andhra Pradesh,India
9/1/1988,27.51,0.16,Andhra Pradesh,India
10/1/1988,26.76,0.158,Andhra Pradesh,India
11/1/1988,24.08,0.192,Andhra Pradesh,India
12/1/1988,22.65,0.231,Andhra Pradesh,India
1/1/1989,23,0.175,Andhra Pradesh,India
2/1/1989,25.22,0.398,Andhra Pradesh,India
3/1/1989,27.91,0.437,Andhra Pradesh,India
4/1/1989,31.45,0.28,Andhra Pradesh,India
5/1/1989,33.3,0.335,Andhra Pradesh,India
6/1/1989,29.82,0.254,Andhra Pradesh,India
7/1/1989,27.73,0.256,Andhra Pradesh,India
8/1/1989,27.43,0.342,Andhra Pradesh,India
9/1/1989,27.44,0.296,Andhra Pradesh,India
10/1/1989,27.18,0.345,Andhra Pradesh,India
11/1/1989,24.64,0.151,Andhra Pradesh,India
12/1/1989,22.41,0.131,Andhra Pradesh,India
1/1/1990,23.43,0.303,Andhra Pradesh,India
2/1/1990,25.97,0.401,Andhra Pradesh,India
3/1/1990,28.72,0.333,Andhra Pradesh,India
4/1/1990,31.7,0.306,Andhra Pradesh,India
5/1/1990,30.27,0.6,Andhra Pradesh,India
6/1/1990,29.08,0.355,Andhra Pradesh,India
7/1/1990,27.7,0.242,Andhra Pradesh,India
8/1/1990,27.48,0.174,Andhra Pradesh,India
9/1/1990,27.81,0.173,Andhra Pradesh,India
10/1/1990,26.07,0.371,Andhra Pradesh,India
11/1/1990,24.87,0.362,Andhra Pradesh,India
12/1/1990,23.04,0.301,Andhra Pradesh,India
1/1/1991,23.61,0.168,Andhra Pradesh,India
2/1/1991,26.32,0.225,Andhra Pradesh,India
3/1/1991,29.51,0.218,Andhra Pradesh,India
